count,hate_speech,offensive_language,neither,class,class_label,clean_tweet_improved
3.0,0.0,3.0,0.0,1.0,Offensive Language,bro swear god bout txt dex hoes
3.0,2.0,1.0,0.0,0.0,Hate Speech,hell naw star team sure white honkey called nigga
3.0,0.0,3.0,0.0,1.0,Offensive Language,nigga telling business hoe
3.0,0.0,3.0,0.0,1.0,Offensive Language,ion care bitch susie work broke man tellin whole story blah blah blah
3.0,0.0,3.0,0.0,1.0,Offensive Language,talked lady said clean shaven vagina doc visit comes hoeish old
3.0,1.0,2.0,0.0,1.0,Offensive Language,try bitch boy
3.0,0.0,3.0,0.0,1.0,Offensive Language,haha yeah gonna bitch going btw illinois leave mannn stoked tho
3.0,2.0,0.0,1.0,0.0,Hate Speech,chill pussy gay
3.0,1.0,2.0,0.0,1.0,Offensive Language,shut faggot ass thirsty pussy
3.0,0.0,3.0,0.0,1.0,Offensive Language,either trolling retarded
3.0,1.0,0.0,2.0,2.0,Neither,speak colored thinks love
6.0,0.0,6.0,0.0,1.0,Offensive Language,lamashtu great orgies total bitch
3.0,0.0,0.0,3.0,2.0,Neither,keep shape ski slopes
3.0,0.0,0.0,3.0,2.0,Neither,cheers dude might nip town
3.0,0.0,0.0,3.0,2.0,Neither,birds came
3.0,0.0,0.0,3.0,2.0,Neither,fingers crossed chug chug chug
3.0,2.0,1.0,0.0,0.0,Hate Speech,back lego club faggot
3.0,0.0,3.0,0.0,1.0,Offensive Language,bet faggot
3.0,2.0,1.0,0.0,0.0,Hate Speech,yeah nigger
3.0,1.0,2.0,0.0,1.0,Offensive Language,shut faggot
3.0,2.0,1.0,0.0,0.0,Hate Speech,nigga honkie
3.0,0.0,3.0,0.0,1.0,Offensive Language,right far concerned bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,yoooooooooooooo lmfaoooooooo schlumped love bitches
3.0,0.0,0.0,3.0,2.0,Neither,oreo cookie
3.0,0.0,1.0,2.0,2.0,Neither,wrong hunt birds lot work well hungry
3.0,0.0,0.0,3.0,2.0,Neither,hunt birds unless count shooting dove season power line gun
3.0,0.0,1.0,2.0,2.0,Neither,said might check sure bird shot counts getting shot
3.0,0.0,3.0,0.0,1.0,Offensive Language,hoes gay
3.0,0.0,1.0,2.0,2.0,Neither,forgot bull said yeezus good jcole trash
3.0,0.0,3.0,0.0,1.0,Offensive Language,colored dumb dick
6.0,0.0,6.0,0.0,1.0,Offensive Language,equality niggah
6.0,0.0,6.0,0.0,1.0,Offensive Language,bitches gonna make rain
3.0,0.0,2.0,1.0,1.0,Offensive Language,sub tweeting nig
3.0,0.0,3.0,0.0,1.0,Offensive Language,cause wife left bitches right nigga man logic
3.0,0.0,3.0,0.0,1.0,Offensive Language,even bitch admit something right
3.0,0.0,3.0,0.0,1.0,Offensive Language,guess used getting bitch cause idk anybody juss let ppl disrespect sit thts
3.0,0.0,1.0,2.0,2.0,Neither,guys evolution share common ancestor apes
3.0,1.0,2.0,0.0,1.0,Offensive Language,lmao nigga avi trash phone even load
3.0,0.0,0.0,3.0,2.0,Neither,apes
3.0,1.0,2.0,0.0,1.0,Offensive Language,patrick nottin hood nigga top bitch nigga
3.0,0.0,3.0,0.0,1.0,Offensive Language,sweetest bitch youll ever meet
3.0,0.0,0.0,3.0,2.0,Neither,yall taxis right oreo right possible
3.0,2.0,1.0,0.0,0.0,Hate Speech,ugly emo trash cut
3.0,0.0,3.0,0.0,1.0,Offensive Language,slay ass alex lil bitch needs tighten needs stop acting grown
6.0,1.0,5.0,0.0,1.0,Offensive Language,wake little bitch follow
3.0,1.0,2.0,0.0,1.0,Offensive Language,would joint retard
3.0,0.0,3.0,0.0,1.0,Offensive Language,random ass bitch showed left hour later
4.0,0.0,4.0,0.0,1.0,Offensive Language,supposed work together today bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,hoe ass niggas nobody free agency
3.0,0.0,2.0,1.0,1.0,Offensive Language,funny bitch
3.0,0.0,0.0,3.0,2.0,Neither,bro heard slaughter songs trash freestylers
3.0,1.0,2.0,0.0,1.0,Offensive Language,greta let fag thought cool
3.0,0.0,3.0,0.0,1.0,Offensive Language,haha getting everyone else second favorite team redlegs
3.0,0.0,0.0,3.0,2.0,Neither,time dump another diet coke trash
3.0,0.0,3.0,0.0,1.0,Offensive Language,recall telling apollo teachers hoped baby came retarded
3.0,1.0,2.0,0.0,1.0,Offensive Language,miss faggot
3.0,1.0,2.0,0.0,1.0,Offensive Language,faggot eat fun
3.0,2.0,1.0,0.0,0.0,Hate Speech,goldbar dumb bitch dad wouldnt pick doesnt faggots
3.0,1.0,2.0,0.0,1.0,Offensive Language,llive stupid cunt
3.0,1.0,2.0,0.0,1.0,Offensive Language,failing live faggot
3.0,0.0,3.0,0.0,1.0,Offensive Language,yeah hpv shot swells bitch put ice bit want itll eventually
3.0,0.0,3.0,0.0,1.0,Offensive Language,mmmm sure seem lmfao yess ill bitch done
3.0,0.0,3.0,0.0,1.0,Offensive Language,yeah starting promote belasco thursday better bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,could complain racial profiling sure bloody twats
3.0,0.0,3.0,0.0,1.0,Offensive Language,still secretly lookng tommy lees cock jesus christ getaboutit ghetto dream
3.0,0.0,1.0,2.0,2.0,Neither,funny thought photo week would hanging trash ankles
3.0,0.0,3.0,0.0,1.0,Offensive Language,thanks walking dead bro steve mendusmc come sonnbitches want live forever dog
3.0,1.0,2.0,0.0,1.0,Offensive Language,cracker big looks
3.0,0.0,3.0,0.0,1.0,Offensive Language,little egotistical bitch deserves head huge someone gets kod wind blows
3.0,1.0,2.0,0.0,1.0,Offensive Language,lmao even bro girl thottie keep simple call hoe
3.0,2.0,0.0,1.0,0.0,Hate Speech,soft handicapped retarded
3.0,1.0,2.0,0.0,1.0,Offensive Language,hoe ass nigga lmao
3.0,0.0,3.0,0.0,1.0,Offensive Language,niqqa every white person might seem earth mean gonna use nigger
3.0,0.0,0.0,3.0,2.0,Neither,ling ling krunkchip
3.0,0.0,1.0,2.0,2.0,Neither,make feel warm fuzzy inside
3.0,1.0,2.0,0.0,1.0,Offensive Language,omfg mine faggot
3.0,0.0,2.0,1.0,1.0,Offensive Language,cunt
3.0,0.0,3.0,0.0,1.0,Offensive Language,haha bitch trippin
3.0,0.0,3.0,0.0,1.0,Offensive Language,want hoe urban chat hoes mia punched boob
3.0,0.0,3.0,0.0,1.0,Offensive Language,even pass esl yet bitch lmao
3.0,0.0,2.0,1.0,1.0,Offensive Language,figured shocked hoe old tweet
3.0,0.0,3.0,0.0,1.0,Offensive Language,getting pedicures bitching bout going tanning something bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,straight except math bitch hows dealership
3.0,3.0,0.0,0.0,0.0,Hate Speech,rich white liberals whats best black people see theyre obviously uncle toms
3.0,0.0,1.0,2.0,2.0,Neither,fun havent race since charlotte crazy redneck times
3.0,0.0,0.0,3.0,2.0,Neither,thanks hun crushed love working itll months gone time back
3.0,0.0,3.0,0.0,1.0,Offensive Language,main bae gonn think sumn wit pussy
6.0,0.0,0.0,6.0,2.0,Neither,okay cool mine black fuzzy pink back sparkles hallelujah
3.0,2.0,1.0,0.0,0.0,Hate Speech,working route running catching youll good grier fun white trash racist fans
3.0,0.0,3.0,0.0,1.0,Offensive Language,yous nasty lil bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,tell bitch hoe call name
3.0,1.0,2.0,0.0,1.0,Offensive Language,dude pussies drunk
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitch play dead
3.0,0.0,3.0,0.0,1.0,Offensive Language,real lil bro even tho cuh bitch lmao
3.0,0.0,3.0,0.0,1.0,Offensive Language,slid bitch
3.0,0.0,2.0,1.0,1.0,Offensive Language,wyo bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,hoe think pregnant party together
3.0,0.0,1.0,2.0,2.0,Neither,find beat nathan moons head ice andrew straight trash far hockey
3.0,0.0,3.0,0.0,1.0,Offensive Language,pussy heels haha
3.0,0.0,3.0,0.0,1.0,Offensive Language,onlife yal niggas funny man lonnie suppose bitch band smh
3.0,0.0,3.0,0.0,1.0,Offensive Language,means shes fat bitch
6.0,0.0,6.0,0.0,1.0,Offensive Language,hoes loyal
3.0,0.0,3.0,0.0,1.0,Offensive Language,follow system youll practically swimming pussy
3.0,0.0,3.0,0.0,1.0,Offensive Language,pussy
3.0,0.0,2.0,1.0,1.0,Offensive Language,hey works people hate long still happy bitch want
3.0,0.0,3.0,0.0,1.0,Offensive Language,beam light descended heavens loud voice said right pussy many lives changed day
6.0,0.0,6.0,0.0,1.0,Offensive Language,someone still sleep around hoe cheatin
6.0,0.0,1.0,5.0,2.0,Neither,must run brownies
3.0,0.0,3.0,0.0,1.0,Offensive Language,change bitch everything example girlfriend crew hang bae
3.0,1.0,2.0,0.0,1.0,Offensive Language,fault taking nig everyday
3.0,0.0,0.0,3.0,2.0,Neither,practically anything colored red often contain red pigments extracted female coccus costa cochineal insect
3.0,1.0,2.0,0.0,1.0,Offensive Language,velcro headed moon cricket say fucking jungle bunny
3.0,1.0,0.0,2.0,2.0,Neither,night jigaboo
3.0,0.0,1.0,2.0,2.0,Neither,great gif source url
3.0,0.0,3.0,0.0,1.0,Offensive Language,put tits away ginger arnt past bed time bitch
3.0,2.0,0.0,1.0,0.0,Hate Speech,except eric holder gave beaners kill americans guess race blind
3.0,0.0,2.0,1.0,1.0,Offensive Language,six martinis passing couch watching eurotrash wee hours
3.0,0.0,3.0,0.0,1.0,Offensive Language,superman dat hoe watch uuuuuuuuuu
3.0,1.0,0.0,2.0,2.0,Neither,think trying socal call wiggers
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitch please stud
3.0,0.0,3.0,0.0,1.0,Offensive Language,tag negro
3.0,0.0,3.0,0.0,1.0,Offensive Language,starve bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,blushin drake bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,fat bitches ride dick tshirt
3.0,0.0,3.0,0.0,1.0,Offensive Language,give hoe finger everyday work fired
3.0,0.0,1.0,2.0,2.0,Neither,watching trash
9.0,0.0,1.0,8.0,2.0,Neither,redskins pretty good year
3.0,0.0,0.0,3.0,2.0,Neither,trash cowboys beat redskins twice last year
3.0,0.0,3.0,0.0,1.0,Offensive Language,threatened bitch try make
3.0,0.0,0.0,3.0,2.0,Neither,nah let french montana spit trash
3.0,0.0,3.0,0.0,1.0,Offensive Language,porn stars acceptable bro talking air mattress hoeslol
3.0,0.0,3.0,0.0,1.0,Offensive Language,yes love hair pussylol
3.0,0.0,3.0,0.0,1.0,Offensive Language,least late tho cuz adrenaline emotion gonna carry bitches halftime
3.0,0.0,2.0,1.0,1.0,Offensive Language,best olineman rookie bunch retards wouldnt trust potato gun
3.0,1.0,2.0,0.0,1.0,Offensive Language,zactly joique pounds bitch bring reggie gaping holes inevitably appear
3.0,0.0,0.0,3.0,2.0,Neither,gonna nip right bud
3.0,0.0,2.0,1.0,1.0,Offensive Language,gotta red headed afrotinoasian albino autistic branch davidian hermaphrodite avengers
3.0,0.0,3.0,0.0,1.0,Offensive Language,brah falls white bitches crazy
3.0,0.0,3.0,0.0,1.0,Offensive Language,actually good hoe mean road glory gtgo northern illinois undefeated heisman
3.0,0.0,3.0,0.0,1.0,Offensive Language,yeah lil nigga homecoming king still getting bad bitches see
3.0,0.0,0.0,3.0,2.0,Neither,whenever feel til monday put two weeks flip bird mannn
3.0,0.0,3.0,0.0,1.0,Offensive Language,anything bitch boy
3.0,0.0,0.0,3.0,2.0,Neither,texans dst play redskins year
3.0,0.0,1.0,2.0,2.0,Neither,prettynot pretty jeezusmy redneck education showing
3.0,0.0,1.0,2.0,2.0,Neither,yea
3.0,1.0,2.0,0.0,1.0,Offensive Language,hahahahahahah hook nose faggot pussy sucks hockey
3.0,2.0,1.0,0.0,0.0,Hate Speech,
3.0,0.0,3.0,0.0,1.0,Offensive Language,cuz sellout bitch fag
3.0,0.0,3.0,0.0,1.0,Offensive Language,sometimes good hoe fire needs rocephin itll
3.0,0.0,3.0,0.0,1.0,Offensive Language,yall gots colored folk show tinks dats racist
3.0,2.0,1.0,0.0,0.0,Hate Speech,fags
6.0,0.0,6.0,0.0,1.0,Offensive Language,wrong lmao bitch literally tried swallow someone movie
3.0,0.0,2.0,1.0,1.0,Offensive Language,sexy bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,yea forgot decided math hoe instead football bad
3.0,0.0,3.0,0.0,1.0,Offensive Language,ugly ass eyes havin ass bitch
3.0,1.0,2.0,0.0,1.0,Offensive Language,gone see baby monkey lil ass anyway funky ass
3.0,2.0,1.0,0.0,0.0,Hate Speech,dad genuine happy guy kids arent niggers though jimmy nigga eva
6.0,0.0,6.0,0.0,1.0,Offensive Language,bitch gonna rug burn
4.0,1.0,3.0,0.0,1.0,Offensive Language,started whole situation dumb asa cunt
3.0,0.0,3.0,0.0,1.0,Offensive Language,darkie
3.0,0.0,3.0,0.0,1.0,Offensive Language,gotta colored
3.0,0.0,0.0,3.0,2.0,Neither,moist bint lobbed sword think ladeda king
3.0,0.0,2.0,1.0,1.0,Offensive Language,hell lucky gravel dirt roads bitch
3.0,0.0,1.0,2.0,2.0,Neither,pack head nyc please enjoy called hick years come home humbled
3.0,0.0,3.0,0.0,1.0,Offensive Language,pussy
3.0,0.0,0.0,3.0,2.0,Neither,woahh ahha remember charlie chocolate factory think killed lucy think abby
3.0,0.0,0.0,3.0,2.0,Neither,special time place decaf coffee never trash familys motto java habits
3.0,3.0,0.0,0.0,0.0,Hate Speech,believe fuckin punk nigga bitch
3.0,1.0,2.0,0.0,1.0,Offensive Language,hell yea went love basic bitch
3.0,0.0,0.0,3.0,2.0,Neither,wha waiting showtime bring back queer folk
3.0,0.0,3.0,0.0,1.0,Offensive Language,nigga talkn bout tell hoes unk sucking walk
3.0,0.0,0.0,3.0,2.0,Neither,feeli never thought see sox win lifetime hope use ants yankees hook see game
3.0,0.0,0.0,3.0,2.0,Neither,early bird gets worm tomcat
3.0,0.0,3.0,0.0,1.0,Offensive Language,still little pussy tomcat
3.0,0.0,2.0,1.0,1.0,Offensive Language,high monkey nutts yesterday nbs
3.0,0.0,3.0,0.0,1.0,Offensive Language,lil already puff hoes
3.0,1.0,2.0,0.0,1.0,Offensive Language,dude fucking gay made twitter mock fucking lowlife
3.0,1.0,2.0,0.0,1.0,Offensive Language,fucking real retard holy read tweets fucktard
3.0,0.0,2.0,1.0,1.0,Offensive Language,look white trash pregnant gtfo hella gas say something
3.0,3.0,0.0,0.0,0.0,Hate Speech,bitch watch fucking mouth dirty whore swear god thin line
3.0,0.0,3.0,0.0,1.0,Offensive Language,think mom loves fucking retard sure gunna successful emilie believe
3.0,0.0,3.0,0.0,1.0,Offensive Language,stfu stupid bitch leave alone gives bruh block good
3.0,0.0,3.0,0.0,1.0,Offensive Language,something bitch always remember
3.0,0.0,3.0,0.0,1.0,Offensive Language,okay bitch tomorrow principals office
3.0,0.0,3.0,0.0,1.0,Offensive Language,pens school cut bitches
3.0,0.0,0.0,3.0,2.0,Neither,intended pics time must mud raceevent weekend redneck convoy
3.0,0.0,2.0,1.0,1.0,Offensive Language,yall trash cold
3.0,0.0,0.0,3.0,2.0,Neither,trash
3.0,3.0,0.0,0.0,0.0,Hate Speech,bitch done sunday nigga
3.0,0.0,3.0,0.0,1.0,Offensive Language,address job jokes bitch
3.0,0.0,2.0,1.0,1.0,Offensive Language,matter much bitch complain america better shape obama found period
3.0,0.0,1.0,2.0,2.0,Neither,sorry missed mean live disgusting muzzies disgusting great sun
3.0,1.0,2.0,0.0,1.0,Offensive Language,eden bitches fat
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitch smd
3.0,0.0,3.0,0.0,1.0,Offensive Language,hey bitch imy
3.0,0.0,3.0,0.0,1.0,Offensive Language,swear right something tonight nig
3.0,0.0,2.0,1.0,1.0,Offensive Language,well already bout hop shower eat something real quick ill way nig
3.0,0.0,0.0,3.0,2.0,Neither,clam
3.0,0.0,0.0,3.0,2.0,Neither,saw theres slope wire enough zipline
3.0,0.0,3.0,0.0,1.0,Offensive Language,somehow already nig
3.0,0.0,3.0,0.0,1.0,Offensive Language,see cher see particular brand vitriol creates boy thinks call woman cunt
3.0,0.0,2.0,1.0,1.0,Offensive Language,fun losing tonight bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,talking every hick san antonio ride big console
3.0,0.0,0.0,3.0,2.0,Neither,throw birds long pointy beaks
3.0,0.0,0.0,3.0,2.0,Neither,chburashka sure gets nitpicky russian monkeybear thing sometimes doesnt
3.0,0.0,1.0,2.0,2.0,Neither,saying birdeating spider something bet coulda done
3.0,0.0,3.0,0.0,1.0,Offensive Language,nah gurl pussy private
3.0,0.0,1.0,2.0,2.0,Neither,ima fill clam
3.0,0.0,3.0,0.0,1.0,Offensive Language,hes cunt nobody likes choke
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitch
3.0,0.0,0.0,3.0,2.0,Neither,learn dance nuh cuz carnival pick months old yardie ting
3.0,0.0,3.0,0.0,1.0,Offensive Language,shutup thirsty hoe
3.0,0.0,3.0,0.0,1.0,Offensive Language,nah lemme chill love bitches
3.0,3.0,0.0,0.0,0.0,Hate Speech,fucking faggot
3.0,0.0,3.0,0.0,1.0,Offensive Language,lets see wolverine hoe
3.0,0.0,1.0,2.0,2.0,Neither,nigor
3.0,0.0,3.0,0.0,1.0,Offensive Language,course bitch kinda wanna attempt play madden tho
3.0,0.0,2.0,1.0,1.0,Offensive Language,florida retard
3.0,0.0,3.0,0.0,1.0,Offensive Language,every bigass bitches
3.0,0.0,3.0,0.0,1.0,Offensive Language,old cunt needs sit
3.0,0.0,3.0,0.0,1.0,Offensive Language,right pussy
3.0,1.0,2.0,0.0,1.0,Offensive Language,nigger
3.0,0.0,0.0,3.0,2.0,Neither,uhh messi trash flattered games scorre
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitch wea clothes
3.0,2.0,1.0,0.0,0.0,Hate Speech,hell blk stop sayin nigger america
6.0,2.0,4.0,0.0,1.0,Offensive Language,niggah evem shmoke
3.0,0.0,3.0,0.0,1.0,Offensive Language,right niggah netherlands
9.0,0.0,9.0,0.0,1.0,Offensive Language,viva brazil niggah
3.0,1.0,0.0,2.0,2.0,Neither,honestly performers red carpet trash hahahaahahahaha
3.0,0.0,3.0,0.0,1.0,Offensive Language,dam hoes working microsoft
3.0,0.0,0.0,3.0,2.0,Neither,female grand champion jesse heard bird outside
3.0,2.0,1.0,0.0,0.0,Hate Speech,town movie friends stabbed nig times sent prison justice
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitch
3.0,0.0,0.0,3.0,2.0,Neither,aye respect hustle tweet anymore trash ass videosthank kindly
3.0,0.0,3.0,0.0,1.0,Offensive Language,playoffs bitch
3.0,2.0,1.0,0.0,0.0,Hate Speech,faggot knew werent really friend
3.0,0.0,3.0,0.0,1.0,Offensive Language,care catch hoes
3.0,0.0,3.0,0.0,1.0,Offensive Language,hes lyin ass bitch lmao
3.0,0.0,3.0,0.0,1.0,Offensive Language,gosh cute bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,least boyfriend dumb bitch
3.0,1.0,2.0,0.0,1.0,Offensive Language,action youll probably bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,good bitch choke
3.0,2.0,1.0,0.0,0.0,Hate Speech,mention ugly cunt back iran
3.0,0.0,2.0,1.0,1.0,Offensive Language,umm home raising kids retarded
3.0,0.0,3.0,0.0,1.0,Offensive Language,alot bitches eitherbirds feather flock together
3.0,1.0,2.0,0.0,1.0,Offensive Language,bruh fam yeah pussy niggas respect
3.0,0.0,0.0,3.0,2.0,Neither,colored blind
3.0,0.0,1.0,2.0,2.0,Neither,people work companies tend trash
3.0,0.0,3.0,0.0,1.0,Offensive Language,said drose needs stop pussy
3.0,0.0,0.0,3.0,2.0,Neither,wish spend filthy theatre watch fuzzy screen bad sound
3.0,3.0,0.0,0.0,0.0,Hate Speech,little fag least woman kids plus work support hipster homo
3.0,0.0,3.0,0.0,1.0,Offensive Language,yeah trying recorded month spiraling downward mayne empty son bitch folk
3.0,0.0,2.0,1.0,1.0,Offensive Language,wanted see trash sometimes
3.0,0.0,3.0,0.0,1.0,Offensive Language,still think pussy haha
3.0,0.0,3.0,0.0,1.0,Offensive Language,bird joke
3.0,0.0,3.0,0.0,1.0,Offensive Language,old raglyscrag bitch places
3.0,0.0,3.0,0.0,1.0,Offensive Language,least antville cunts
3.0,0.0,3.0,0.0,1.0,Offensive Language,weve used word cunt almost times beautiful
3.0,2.0,1.0,0.0,0.0,Hate Speech,bitch want ugly ass gtfo peyton manning lookin ass
3.0,1.0,2.0,0.0,1.0,Offensive Language,stfu pussy boy
3.0,1.0,2.0,0.0,1.0,Offensive Language,bitch stfu livin tax money pay white power head
3.0,1.0,2.0,0.0,1.0,Offensive Language,mmm honkey need wake realize skin
3.0,3.0,0.0,0.0,0.0,Hate Speech,end monkeys hate better crackers love deep weve done nothin
3.0,0.0,1.0,2.0,2.0,Neither,yankee
3.0,1.0,0.0,2.0,2.0,Neither,good read cat thinks huge unpredictable ape
3.0,0.0,3.0,0.0,1.0,Offensive Language,forget bitch come white chocolate
3.0,1.0,2.0,0.0,1.0,Offensive Language,bitch nigga come knodell vandyke french boy den talk dat
3.0,2.0,1.0,0.0,0.0,Hate Speech,dis crack ass cracker
3.0,1.0,2.0,0.0,1.0,Offensive Language,chrisis jones nigga botta ass beat clearly bitch nigga see real niggas conversatin
3.0,1.0,2.0,0.0,1.0,Offensive Language,dark nig
3.0,3.0,0.0,0.0,0.0,Hate Speech,white boy talmbout ight ill see tomorrow school nigger
3.0,0.0,1.0,2.0,2.0,Neither,perfect stock photography article letting leprechaunlooking handyman liquor cabinet
3.0,0.0,3.0,0.0,1.0,Offensive Language,yeah wtf arent pussy
3.0,0.0,3.0,0.0,1.0,Offensive Language,keep hoes yet toes tell nothing
3.0,0.0,3.0,0.0,1.0,Offensive Language,thanks bitch
3.0,0.0,3.0,0.0,1.0,Offensive Language,betta watch cho mouf bout dat dea hoe
3.0,0.0,3.0,0.0,1.0,Offensive Language,nun bidness bitch
3.0,1.0,2.0,0.0,1.0,Offensive Language,shantrell bitch ainn talkn ugly way
3.0,1.0,2.0,0.0,1.0,Offensive Language,exactly dem gold diggin hoes came woods ass
3.0,1.0,2.0,0.0,1.0,Offensive Language,heyy hoe
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitch ainn hiden str class teacher lame
3.0,0.0,3.0,0.0,1.0,Offensive Language,bitch juss askd question ole choppa bullet head ahh
3.0,0.0,3.0,0.0,1.0,Offensive Language,dat befo fact hoe shut ass
3.0,0.0,3.0,0.0,1.0,Offensive Language,dumb ass hoe
3.0,0.0,3.0,0.0,1.0,Offensive Language,hoe came first
3.0,0.0,0.0,3.0,2.0,Neither,open das asked cus thought ate wat pork chops yellow rice beans
3.0,0.0,3.0,0.0,1.0,Offensive Language,duhh ima neck tomorrow mad hoe
3.0,0.0,3.0,0.0,1.0,Offensive Language,yeah right hoe
3.0,1.0,2.0,0.0,1.0,Offensive Language,gabby called yesterday call bitch cried
